Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Temp_diff,Power,Torque_per_wear,Type_L,Type_M
297.1,308.5,1733,28.7,50,0,11.399999999999977,5208.45693236203,0.5627450980392157,1,0
297.2,308.6,1652,32.1,52,0,11.400000000000034,5553.204838191463,0.6056603773584905,1,0
297.2,308.6,1917,24.1,54,0,11.400000000000034,4838.021270601746,0.43818181818181823,1,0
297.2,308.6,1444,41.1,56,0,11.400000000000034,6214.949914743615,0.7210526315789474,0,1
297.1,308.6,1442,37.1,59,0,11.5,5602.318403342582,0.6183333333333334,1,0
297.1,308.6,1717,31.3,61,0,11.5,5627.859551616267,0.5048387096774194,0,1
297.1,308.7,1474,42.3,64,0,11.599999999999966,6529.297675661811,0.6507692307692308,1,0
297.2,308.7,1509,39.3,66,0,11.5,6210.2689416897665,0.5865671641791045,1,0
297.2,308.8,1451,43.1,68,0,11.600000000000023,6548.974517648795,0.6246376811594203,1,0
297.3,308.8,1554,36.1,70,0,11.5,5874.715430359841,0.5084507042253521,1,0
297.2,308.7,1669,30.7,72,0,11.5,5365.662228747663,0.42054794520547945,1,0
297.2,308.6,1366,50.4,74,0,11.400000000000034,7209.578148870145,0.6719999999999999,1,0
297.2,308.6,1578,34.4,76,0,11.400000000000034,5684.523411111515,0.44675324675324674,1,0
297.2,308.6,1513,39.0,78,0,11.400000000000034,6179.198590345764,0.4936708860759494,0,1
297.1,308.5,1515,42.1,81,0,11.399999999999977,6679.18306116458,0.5134146341463415,0,1
297.2,308.6,1562,33.0,84,0,11.400000000000034,5397.884497397983,0.38823529411764707,1,0
297.2,308.7,1501,38.5,86,0,11.5,6051.59756873246,0.4425287356321839,1,0
297.2,308.7,1398,38.1,88,0,11.5,5577.772092742534,0.4280898876404495,0,1
297.3,308.7,1352,53.8,91,0,11.399999999999977,7617.063659991764,0.5847826086956521,1,0
297.3,308.7,1569,33.9,93,0,11.399999999999977,5569.949527035095,0.3606382978723404,0,0
297.2,308.6,1486,46.6,98,0,11.400000000000034,7251.591714624152,0.47070707070707074,0,0
297.2,308.6,1864,23.6,103,0,11.400000000000034,4606.663915615882,0.22692307692307695,1,0
297.3,308.7,1447,44.5,105,0,11.399999999999977,6743.062111787572,0.419811320754717,0,1
297.2,308.6,1392,41.5,108,0,11.400000000000034,6049.450813752505,0.38073394495412843,1,0
297.3,308.6,1358,47.6,110,0,11.300000000000011,6769.168746738904,0.42882882882882883,1,0
297.3,308.7,1491,40.2,112,0,11.399999999999977,6276.7136263131915,0.35575221238938054,1,0
297.3,308.7,1556,36.7,114,0,11.399999999999977,5980.042560059196,0.3191304347826087,1,0
297.3,308.7,1531,36.7,116,0,11.399999999999977,5883.962184736908,0.3136752136752137,1,0
297.4,308.7,1429,37.6,118,0,11.300000000000011,5626.634330481368,0.31596638655462184,0,0
297.4,308.8,1573,33.9,123,0,11.400000000000034,5584.149525829322,0.27338709677419354,0,1
297.4,308.8,1538,41.2,126,0,11.400000000000034,6635.630115010314,0.32440944881889766,1,0
297.4,308.8,1467,39.0,128,0,11.400000000000034,5991.3313496610945,0.3023255813953488,1,0
297.4,308.7,1323,51.1,130,0,11.300000000000011,7079.610460791135,0.3900763358778626,0,0
297.4,308.7,1798,23.0,135,0,11.300000000000011,4330.580753218411,0.16911764705882354,0,1
297.4,308.6,1411,46.3,138,0,11.200000000000045,6841.268298138789,0.3330935251798561,1,0
297.3,308.5,1528,44.5,140,0,11.199999999999989,7120.524469116385,0.31560283687943264,1,0
297.3,308.5,1504,42.0,142,0,11.199999999999989,6614.9374913986685,0.2937062937062937,1,0
297.3,308.5,1384,39.6,144,0,11.199999999999989,5739.312786990121,0.2731034482758621,1,0
297.2,308.4,1677,26.4,146,0,11.199999999999989,4636.236774461673,0.17959183673469387,1,0
297.3,308.5,1764,30.8,148,0,11.199999999999989,5689.549959357259,0.20671140939597316,1,0
297.4,308.5,1472,42.0,150,0,11.100000000000023,6474.194140517845,0.2781456953642384,0,1
297.4,308.5,1465,55.9,153,0,11.100000000000023,8575.867265891857,0.36298701298701297,0,1
297.4,308.6,1657,33.1,156,0,11.200000000000045,5743.532993121444,0.21082802547770702,0,1
297.4,308.6,1635,30.5,159,0,11.200000000000045,5222.112388429633,0.190625,1,0
297.4,308.7,1582,31.9,161,0,11.300000000000011,5284.766217917726,0.19691358024691358,0,1
297.5,308.7,1761,26.2,164,0,11.199999999999989,4831.581005661887,0.15878787878787878,1,0
297.5,308.8,1587,34.9,166,0,11.300000000000011,5800.0397729840115,0.2089820359281437,1,0
297.5,308.7,1446,53.0,168,0,11.199999999999989,8025.512592860486,0.3136094674556213,0,1
297.5,308.7,1352,53.0,171,0,11.199999999999989,7503.798772854341,0.3081395348837209,0,1
297.4,308.7,1392,46.4,174,0,11.300000000000011,6763.7233194726805,0.2651428571428571,0,1
297.5,308.8,1417,49.8,177,0,11.300000000000011,7389.717071626983,0.2797752808988764,1,0
297.5,308.8,1824,24.0,179,0,11.300000000000011,4584.212000118227,0.13333333333333333,0,0
297.5,308.8,1603,36.7,184,0,11.300000000000011,6160.673665665096,0.1983783783783784,1,0
297.4,308.8,1620,33.4,186,0,11.400000000000034,5666.17651001455,0.17860962566844918,1,0
297.4,308.8,1353,49.4,188,0,11.400000000000034,6999.279936638843,0.2613756613756614,1,0
297.5,308.8,1360,50.7,190,0,11.300000000000011,7220.636555010781,0.26544502617801047,1,0
297.5,308.6,1380,53.5,192,0,11.100000000000023,7731.459520484482,0.2772020725388601,1,0
297.5,308.7,1363,53.6,194,0,11.199999999999989,7650.49020582596,0.27487179487179486,0,1
297.4,308.6,1452,41.2,197,0,11.200000000000045,6264.587078670335,0.2080808080808081,0,1
297.4,308.6,1680,32.8,200,0,11.200000000000045,5770.477386113732,0.16318407960199002,1,0
297.5,308.6,1536,39.0,202,0,11.100000000000023,6273.132210688099,0.1921182266009852,1,0
297.5,308.6,1621,28.9,0,0,11.100000000000023,4905.795896115189,28.9,1,0
297.5,308.6,1585,37.6,2,0,11.100000000000023,6240.878526111243,12.533333333333333,1,0
297.6,308.7,1408,51.5,4,0,11.099999999999966,7593.438883236769,10.3,0,1
297.5,308.6,1536,38.7,7,0,11.100000000000023,6224.87734752896,4.8375,0,0
297.5,308.6,1352,52.6,12,0,11.100000000000023,7447.166329285629,4.046153846153846,1,0
297.5,308.6,1481,38.8,14,0,11.100000000000023,6017.490344489986,2.5866666666666664,0,0
297.5,308.7,1454,45.0,19,0,11.199999999999989,6851.813577479339,2.25,1,0
297.5,308.6,1349,51.5,21,0,11.100000000000023,7275.247907305683,2.340909090909091,0,1
297.5,308.6,1327,52.1,24,0,11.100000000000023,7239.9782937813825,2.084,0,1
297.6,308.7,1552,42.3,27,0,11.099999999999966,6874.810035703615,1.5107142857142857,1,0
297.5,308.7,1456,44.7,29,0,11.199999999999989,6815.496766403841,1.49,1,0
297.6,308.6,1254,45.8,31,0,11.0,6014.3906397384435,1.43125,0,1
297.5,308.6,1437,43.3,34,0,11.100000000000023,6515.883075030983,1.237142857142857,1,0
297.5,308.6,1694,27.1,36,0,11.100000000000023,4807.4116861802695,0.7324324324324325,1,0
297.5,308.5,1306,50.7,38,0,11.0,6933.934809444177,1.3,1,0
297.5,308.5,1699,30.1,40,0,11.0,5355.3578048438885,0.7341463414634146,0,1
297.4,308.5,1369,53.2,43,0,11.100000000000023,7626.8235411689175,1.2090909090909092,1,0
297.4,308.5,1471,43.9,45,0,11.100000000000023,6762.477154386757,0.9543478260869565,1,0
297.4,308.5,1410,43.9,47,0,11.100000000000023,6482.04812215182,0.9145833333333333,1,0
297.4,308.5,1412,45.5,49,0,11.100000000000023,6727.825387417663,0.91,0,1
297.4,308.5,1418,51.2,52,0,11.100000000000023,7602.821773295492,0.9660377358490566,1,0
297.4,308.5,1782,25.9,54,0,11.100000000000023,4833.214633841753,0.4709090909090909,1,0
297.4,308.5,1497,36.4,56,0,11.100000000000023,5706.263232274356,0.6385964912280702,0,1
297.3,308.4,1459,39.4,59,0,11.099999999999966,6019.773235151593,0.6566666666666666,1,0
297.2,308.3,1796,23.8,61,0,11.100000000000023,4476.224988638834,0.3838709677419355,1,0
297.2,308.3,1569,31.2,63,0,11.100000000000023,5126.325228421681,0.4875,1,0
297.3,308.4,1469,46.7,65,0,11.099999999999966,7184.016056645436,0.7075757575757576,1,0
297.3,308.4,1472,41.3,67,0,11.099999999999966,6366.290904842547,0.6073529411764705,1,0
297.4,308.5,1475,47.2,69,0,11.100000000000023,7290.589351430714,0.6742857142857144,1,0
297.4,308.6,1488,36.4,71,0,11.200000000000045,5671.9570404971555,0.5055555555555555,1,0
297.4,308.6,1524,43.1,73,0,11.200000000000045,6878.45428318178,0.5824324324324325,1,0
297.4,308.5,1486,48.6,75,0,11.100000000000023,7562.818826839781,0.6394736842105263,1,0
297.5,308.6,1255,60.7,77,0,11.100000000000023,7977.393865383002,0.7782051282051282,0,1
297.4,308.6,1469,42.6,80,0,11.200000000000045,6553.299443535237,0.5259259259259259,0,1
297.4,308.5,1692,34.3,83,0,11.100000000000023,6077.473820222525,0.4083333333333333,1,0
297.4,308.6,1604,32.8,85,0,11.200000000000045,5509.431980551443,0.38139534883720927,0,1
297.4,308.6,1446,48.1,88,0,11.200000000000045,7283.531239935649,0.5404494382022472,1,0
297.3,308.5,1503,43.3,90,0,11.199999999999989,6815.151191211945,0.4758241758241758,1,0
297.3,308.5,1625,32.8,92,0,11.199999999999989,5581.562947877866,0.35268817204301073,0,1
297.2,308.5,1574,35.8,95,0,11.300000000000011,5900.874425188732,0.3729166666666666,1,0
297.2,308.4,1378,41.9,97,0,11.199999999999989,6046.330165049939,0.42755102040816323,0,1
297.1,308.4,1693,29.5,100,0,11.299999999999955,5230.071089818727,0.29207920792079206,1,0
297.2,308.4,1462,51.2,102,0,11.199999999999989,7838.734437629061,0.49708737864077673,1,0
297.3,308.5,1435,55.0,104,0,11.199999999999989,8265.006672819149,0.5238095238095238,0,0
297.2,308.5,1425,45.8,109,0,11.300000000000011,6834.534817884593,0.4163636363636363,0,1
297.3,308.6,1376,53.5,112,0,11.300000000000011,7709.049492888873,0.47345132743362833,0,0
297.4,308.7,1481,48.0,117,0,11.300000000000011,7444.317951946374,0.4067796610169492,0,1
297.4,308.7,1349,48.9,120,0,11.300000000000011,6907.953838198988,0.4041322314049587,0,0
297.3,308.7,1551,40.0,125,0,11.399999999999977,6496.813607623693,0.31746031746031744,1,0
297.4,308.7,1623,33.8,127,0,11.300000000000011,5744.653494501223,0.2640625,0,0
297.4,308.8,1462,49.7,132,0,11.400000000000034,7609.0840146516475,0.3736842105263158,1,0
297.3,308.8,1447,57.4,134,0,11.5,8697.792476777677,0.42518518518518517,0,1
297.3,308.9,1799,24.5,137,0,11.599999999999966,4615.575566776564,0.17753623188405798,0,1
297.3,308.8,1548,41.3,140,0,11.5,6694.985272212136,0.2929078014184397,0,1
297.2,308.8,1485,47.9,143,0,11.600000000000023,7448.873261294079,0.3326388888888889,0,1
297.2,308.7,1463,49.9,146,0,11.5,7644.929586829107,0.33945578231292517,1,0
297.3,308.7,1587,35.8,148,0,11.399999999999977,5949.6109992214215,0.2402684563758389,1,0
297.3,308.8,1469,44.1,150,0,11.5,6784.049423941407,0.29205298013245035,0,1
297.3,308.7,1430,42.8,153,0,11.399999999999977,6409.267892343657,0.2779220779220779,0,0
297.4,308.7,1726,26.8,158,0,11.300000000000011,4844.000768619078,0.16855345911949687,0,0
297.4,308.8,1651,34.1,163,0,11.400000000000034,5895.627965457237,0.2079268292682927,1,0
297.4,308.8,1529,41.3,165,0,11.400000000000034,6612.811680369739,0.24879518072289156,1,0
297.4,308.8,1473,46.2,167,0,11.400000000000034,7126.451607256159,0.275,1,0
297.4,308.8,1324,53.5,169,0,11.400000000000034,7417.719134145979,0.31470588235294117,0,0
297.4,308.9,1708,28.8,174,0,11.5,5151.206642238112,0.16457142857142856,1,0
297.5,309.1,1540,38.5,176,0,11.600000000000023,6208.8342810446275,0.2175141242937853,0,1
297.5,309.0,1320,54.7,179,0,11.5,7561.185198659914,0.30388888888888893,1,0
297.4,308.9,1376,39.0,181,0,11.5,5619.680938741421,0.21428571428571427,0,1
297.3,308.7,1542,37.0,184,0,11.399999999999977,5974.680908597069,0.2,0,1
297.3,308.7,1506,39.3,187,0,11.399999999999977,6197.922482561159,0.20904255319148934,1,0
297.3,308.7,1492,43.6,189,0,11.399999999999977,6812.145734240012,0.22947368421052633,1,0
297.3,308.8,1564,38.0,191,0,11.5,6223.70448627162,0.19791666666666666,0,0
297.4,308.9,1645,30.8,196,0,11.5,5305.731112892682,0.15634517766497463,0,0
297.4,308.9,1348,59.1,201,0,11.5,8342.687787166911,0.29257425742574256,0,1
297.4,308.8,1325,62.4,204,1,11.400000000000034,8658.22935329347,0.304390243902439,0,1
297.5,308.9,1443,43.5,0,0,11.399999999999977,6573.311388738604,43.5,1,0
297.5,308.9,1436,44.8,2,0,11.399999999999977,6736.915062162047,14.933333333333332,0,1
297.5,308.9,1596,30.7,5,0,11.399999999999977,5130.974785548994,5.116666666666666,1,0
297.6,309.0,1491,43.2,7,0,11.399999999999977,6745.125090963429,5.4,1,0
297.7,308.9,1573,35.1,9,0,11.199999999999989,5781.818535593192,3.5100000000000002,0,1
297.7,308.9,1575,39.9,12,0,11.199999999999989,6580.85121110722,3.069230769230769,1,0
297.7,308.9,1458,41.1,14,0,11.199999999999989,6275.205661839467,2.74,1,0
297.7,309.0,1433,41.8,16,0,11.300000000000011,6272.650499814547,2.4588235294117644,0,1
297.7,308.9,1662,28.1,19,0,11.199999999999989,4890.642947549374,1.405,1,0
297.7,308.9,1327,63.7,21,0,11.199999999999989,8851.950428289329,2.8954545454545455,0,1
297.7,308.9,1742,26.3,24,0,11.199999999999989,4797.693692905164,1.052,1,0
297.8,308.9,1506,33.5,26,0,11.099999999999966,5283.216365541955,1.2407407407407407,1,0
297.9,309.1,1457,44.4,28,0,11.200000000000045,6774.404734494886,1.5310344827586206,1,0
297.9,309.1,1488,37.3,30,0,11.200000000000045,5812.197736553404,1.2032258064516128,0,1
297.9,309.1,1619,34.7,33,0,11.200000000000045,5883.082538793903,1.0205882352941178,1,0
298.0,309.2,1558,41.7,35,0,11.199999999999989,6803.4958824671285,1.1583333333333334,0,1
298.0,309.2,1731,28.7,38,0,11.199999999999989,5202.446018418161,0.7358974358974358,1,0
298.0,309.1,1574,34.8,40,0,11.100000000000023,5736.0455306303875,0.848780487804878,0,1
297.9,309.0,1290,49.8,43,0,11.100000000000023,6727.406508397183,1.1318181818181818,1,0
297.9,308.9,1416,39.6,45,0,11.0,5872.013660677755,0.8608695652173913,0,0
297.9,308.9,1566,41.9,50,0,11.0,6871.228620078523,0.8215686274509804,1,0
297.9,309.0,1456,46.5,52,0,11.100000000000023,7089.9463006214455,0.8773584905660378,1,0
297.9,309.0,1528,37.5,54,0,11.100000000000023,6000.441968356505,0.6818181818181818,1,0
297.9,309.1,1338,49.6,56,0,11.200000000000045,6949.705604565197,0.8701754385964913,0,1
297.9,309.1,1558,39.2,59,0,11.200000000000045,6395.612436276054,0.6533333333333334,0,1
297.9,309.1,1614,38.1,62,0,11.200000000000045,6439.573789475287,0.6047619047619048,0,1
298.0,309.1,1557,36.4,65,0,11.100000000000023,5934.971177455694,0.5515151515151515,0,0
298.1,309.3,1443,45.3,70,0,11.199999999999989,6845.3104806864085,0.6380281690140844,1,0
298.1,309.3,1332,51.0,72,0,11.199999999999989,7113.822404788727,0.6986301369863014,0,0
298.1,309.3,1752,25.2,77,0,11.199999999999989,4623.419076435027,0.3230769230769231,0,1
298.1,309.2,1460,45.8,80,0,11.099999999999966,7002.40058534141,0.5654320987654321,0,1
298.1,309.2,1802,26.9,83,0,11.099999999999966,5076.164465719363,0.3202380952380952,1,0
298.0,309.2,1527,39.5,85,0,11.199999999999989,6316.329109674958,0.45930232558139533,1,0
298.0,309.2,1458,39.8,87,0,11.199999999999989,6076.719837985664,0.4522727272727272,1,0
298.0,309.2,1520,37.9,89,0,11.199999999999989,6032.69565293336,0.4211111111111111,0,0
298.0,309.2,1378,49.7,94,0,11.199999999999989,7171.899980978091,0.5231578947368422,1,0
297.9,309.2,1529,38.1,96,0,11.300000000000011,6100.438862520268,0.39278350515463917,0,1
298.0,309.2,1527,32.4,99,0,11.199999999999989,5180.988940594142,0.324,1,0
298.0,309.2,1438,42.9,101,0,11.199999999999989,6460.182637282835,0.42058823529411765,0,1
297.9,309.0,1583,36.7,104,0,11.100000000000023,6083.809365407267,0.34952380952380957,1,0
297.8,308.9,1530,37.6,106,0,11.099999999999966,6024.318072523787,0.3514018691588785,1,0
297.7,308.9,1530,39.1,108,0,11.199999999999989,6264.649910523406,0.3587155963302752,0,1
297.7,308.8,2089,19.1,111,0,11.100000000000023,4178.307757298913,0.1705357142857143,0,1
297.7,308.8,1616,34.2,114,0,11.100000000000023,5787.567650149261,0.2973913043478261,1,0
297.7,308.9,1681,28.3,116,0,11.199999999999989,4981.7596064789905,0.24188034188034188,0,1
297.6,308.8,1475,43.0,119,0,11.199999999999989,6641.850468464421,0.35833333333333334,1,0
297.5,308.7,1371,46.5,121,0,11.199999999999989,6676.04146851099,0.38114754098360654,1,0
297.5,308.7,1546,38.0,123,0,11.199999999999989,6152.076173769771,0.3064516129032258,0,1
297.4,308.6,1461,40.1,126,0,11.200000000000045,6135.122045415899,0.315748031496063,0,0
297.4,308.7,1638,31.9,131,0,11.300000000000011,5471.837588463486,0.24166666666666667,1,0
297.3,308.7,1577,35.6,133,0,11.399999999999977,5879.092716123843,0.2656716417910448,0,1
297.4,308.6,1532,38.7,136,0,11.200000000000045,6208.666729436437,0.28248175182481755,1,0
297.3,308.5,1710,27.7,138,0,11.199999999999989,4960.260640752925,0.19928057553956835,0,1
297.3,308.6,1584,29.4,141,0,11.300000000000011,4876.757108020507,0.20704225352112676,0,1
297.3,308.6,1446,50.1,144,0,11.300000000000011,7586.380771741705,0.34551724137931034,1,0
297.4,308.7,1522,46.3,146,0,11.300000000000011,7379.454535625256,0.3149659863945578,0,0
297.4,308.7,1382,49.9,151,0,11.300000000000011,7221.662808610953,0.3282894736842105,0,1
297.4,308.7,1584,38.2,154,0,11.300000000000011,6336.466718584469,0.24645161290322581,1,0
297.3,308.6,1385,55.2,156,0,11.300000000000011,8006.034718408229,0.3515923566878981,1,0
297.3,308.7,1592,34.4,158,0,11.399999999999977,5734.956445177143,0.21635220125786161,1,0
297.2,308.6,1404,43.7,160,0,11.400000000000034,6425.059631415702,0.27142857142857146,0,1
297.2,308.5,1518,44.3,163,0,11.300000000000011,7042.131260433809,0.27012195121951216,1,0
297.1,308.4,1529,40.4,165,0,11.299999999999955,6468.706825349575,0.2433734939759036,1,0
297.1,308.4,1550,37.0,167,0,11.299999999999955,6005.677956112489,0.22023809523809523,1,0
297.1,308.3,1773,23.8,169,0,11.199999999999989,4418.9013946863315,0.14,1,0
297.2,308.5,1446,43.7,171,0,11.300000000000011,6617.262269962325,0.2540697674418605,1,0
297.2,308.5,1487,46.9,173,0,11.300000000000011,7303.1871379716085,0.26954022988505744,0,1
297.3,308.5,1524,49.3,176,0,11.199999999999989,7867.930305356421,0.27853107344632766,0,1
297.1,308.3,1403,54.1,179,0,11.199999999999989,7948.4702690189515,0.3005555555555556,1,0
297.1,308.2,2267,15.7,181,0,11.099999999999966,3727.175052243418,0.08626373626373626,1,0
297.1,308.2,1529,37.9,183,0,11.099999999999966,6068.415561404676,0.20597826086956522,0,1
297.1,308.2,1402,51.2,186,0,11.099999999999966,7517.035349901466,0.2737967914438503,1,0
297.2,308.3,1693,28.0,188,0,11.100000000000023,4964.135271692352,0.14814814814814814,1,0
297.1,308.3,1496,45.8,190,0,11.199999999999989,7175.0625175827045,0.23979057591623035,1,0
297.1,308.1,1633,33.3,192,0,11.0,5694.545091676467,0.17253886010362693,1,0
297.1,308.2,1399,42.6,194,0,11.099999999999966,6241.025133768412,0.21846153846153846,1,0
297.0,308.1,1363,45.3,196,0,11.100000000000023,6465.80608813276,0.2299492385786802,0,1
297.1,308.2,1527,42.2,199,0,11.099999999999966,6748.078188057803,0.21100000000000002,0,0
297.2,308.2,1405,42.5,204,0,11.0,6253.078377582685,0.2073170731707317,0,1
297.3,308.3,1459,59.6,207,1,11.0,9106.052914087182,0.2865384615384615,0,1
297.4,308.4,1789,25.0,210,0,11.0,4683.5910477267835,0.11848341232227488,0,1
297.4,308.4,1531,41.5,213,0,11.0,6653.526721160263,0.1939252336448598,1,0
297.4,308.4,1620,35.8,215,0,11.0,6073.326917919787,0.16574074074074072,0,1
297.4,308.4,1571,39.4,0,0,11.0,6481.880570543628,39.4,1,0
297.4,308.4,1434,39.9,2,0,11.0,5991.708340779525,13.299999999999999,1,0
297.4,308.4,1474,43.6,4,0,11.0,6729.961670422103,8.72,1,0
297.3,308.3,1544,41.7,6,0,11.0,6742.360489428271,5.957142857142857,0,1
297.3,308.2,1601,35.7,9,0,10.899999999999977,5985.330907692738,3.5700000000000003,1,0
297.4,308.3,1801,26.9,11,0,10.900000000000034,5073.347504306645,2.2416666666666667,1,0
297.4,308.3,1465,42.0,13,0,10.900000000000034,6443.406532512666,3.0,1,0
297.4,308.4,1340,52.6,15,0,11.0,7381.0672198541,3.2875,0,1
297.4,308.4,1517,41.0,18,0,11.0,6513.254609177478,2.1578947368421053,0,1
297.3,308.4,1434,44.8,21,0,11.099999999999966,6727.532172103326,2.036363636363636,0,1
297.3,308.3,1935,19.3,24,0,11.0,3910.811614821254,0.772,0,0
297.3,308.3,1595,32.2,29,0,11.0,5378.301903190607,1.0733333333333335,0,1
297.3,308.3,2188,17.0,32,0,11.0,3895.1560114308645,0.5151515151515151,1,0
297.3,308.4,1449,44.4,34,0,11.099999999999966,6737.208277476384,1.2685714285714285,0,1
297.3,308.3,1471,38.2,37,0,11.0,5884.433423634946,1.0052631578947369,1,0
297.4,308.2,1639,33.8,39,0,10.800000000000011,5801.285938069936,0.845,1,0
297.3,308.2,1846,24.5,41,0,10.899999999999977,4736.160364796852,0.5833333333333334,0,1
297.3,308.2,1452,38.2,44,0,10.899999999999977,5808.427825369097,0.8488888888888889,0,1
297.4,308.3,1483,41.9,47,0,10.900000000000034,6507.044727698882,0.8729166666666667,0,1
297.4,308.3,1284,60.3,50,0,10.900000000000034,8107.947984090681,1.1823529411764706,1,0
297.4,308.2,1419,50.0,52,0,10.800000000000011,7429.866625739861,0.9433962264150944,1,0
297.3,308.1,1763,28.4,54,0,10.800000000000011,5243.234363037269,0.5163636363636364,1,0
297.2,308.0,1478,42.5,56,0,10.800000000000011,6577.971417841428,0.7456140350877193,0,1
297.3,308.0,1518,36.0,59,0,10.699999999999989,5722.725177779168,0.6,1,0
297.3,308.0,1447,49.0,61,0,10.699999999999989,7424.944797249236,0.7903225806451613,1,0
297.4,308.0,1355,55.1,63,0,10.600000000000023,7818.42927711136,0.8609375,0,1
297.4,308.1,1348,57.4,66,0,10.700000000000045,8102.711996334699,0.8567164179104477,1,0
297.4,308.1,1348,53.7,68,0,10.700000000000045,7580.411745699884,0.7782608695652175,1,0
297.4,308.1,1734,27.7,70,0,10.700000000000045,5029.878333956474,0.3901408450704225,0,1
297.3,308.0,1420,46.5,73,0,10.699999999999989,6914.645430551134,0.6283783783783784,1,0
297.3,307.9,1797,24.7,75,0,10.599999999999966,4648.080578765706,0.325,1,0
297.3,308.0,1403,45.0,77,0,10.699999999999989,6611.481739479719,0.5769230769230769,0,1
297.3,307.9,1628,30.2,80,0,10.599999999999966,5148.609592311145,0.3728395061728395,1,0
297.2,307.9,1687,30.4,82,0,10.699999999999989,5370.531697360727,0.36626506024096384,0,1
297.2,307.9,1456,44.9,85,0,10.699999999999989,6845.991159094686,0.522093023255814,0,1
297.1,307.9,1496,44.7,88,0,10.799999999999955,7002.735688557793,0.5022471910112359,1,0
297.1,307.8,1636,30.3,90,0,10.699999999999989,5191.042037085631,0.33296703296703295,1,0
297.1,307.8,1536,40.4,92,0,10.699999999999989,6498.321572097415,0.4344086021505376,1,0
297.1,307.8,1454,50.6,94,0,10.699999999999989,7704.483711565657,0.5326315789473685,1,0
297.0,307.8,1396,50.0,96,0,10.800000000000011,7309.4389073522525,0.5154639175257731,1,0
297.0,307.6,1575,37.4,98,0,10.600000000000023,6168.517175323559,0.37777777777777777,1,0
296.9,307.6,1514,35.7,100,0,10.700000000000045,5660.081820266587,0.3534653465346535,1,0
296.8,307.4,1455,49.9,102,0,10.599999999999966,7603.125460585337,0.4844660194174757,0,1
296.8,307.4,1549,48.3,105,0,10.599999999999966,7834.786502861049,0.4556603773584905,1,0
296.8,307.5,1474,42.4,107,0,10.699999999999989,6544.7333675664495,0.3925925925925926,1,0
296.7,307.4,1661,34.2,109,0,10.699999999999989,5948.731353278417,0.3109090909090909,0,0
296.7,307.4,1535,34.6,114,0,10.699999999999989,5561.77091416025,0.30086956521739133,1,0
296.9,307.5,1556,31.2,116,0,10.600000000000023,5083.850895745147,0.26666666666666666,0,1
296.9,307.6,1435,45.0,119,0,10.700000000000045,6762.278186852031,0.375,1,0
296.9,307.5,1332,51.1,121,0,10.600000000000023,7127.771076170666,0.41885245901639345,0,1
297.0,307.6,1513,42.4,124,0,10.600000000000023,6717.897954632318,0.3392,1,0
297.0,307.7,1502,39.4,126,0,10.699999999999989,6197.189444275321,0.3102362204724409,1,0
297.0,307.7,1315,60.1,128,0,10.699999999999989,8276.159326739391,0.4658914728682171,1,0
297.0,307.7,1261,51.1,130,0,10.699999999999989,6747.8373326210285,0.3900763358778626,0,1
297.1,307.8,1406,60.4,133,0,10.699999999999989,8893.052932173794,0.4507462686567164,1,0
297.1,307.8,1584,42.3,135,0,10.699999999999989,7016.558696233587,0.3110294117647059,1,0
297.1,307.8,1443,43.9,137,0,10.699999999999989,6633.755631393672,0.3181159420289855,0,1
297.2,307.9,1580,35.8,140,0,10.699999999999989,5923.368228588435,0.25390070921985813,1,0
297.2,307.9,1825,24.6,142,0,10.699999999999989,4701.393406097125,0.17202797202797204,1,0
297.2,307.9,1469,48.2,144,0,10.699999999999989,7414.766037051606,0.3324137931034483,1,0
297.2,307.9,1493,38.4,146,0,10.699999999999989,6003.709224716239,0.26122448979591834,1,0
297.3,308.0,1598,29.4,148,0,10.699999999999989,4919.859759227758,0.19731543624161074,0,1
297.2,307.9,1450,37.2,151,0,10.699999999999989,5648.583591154449,0.24473684210526317,0,0
297.2,307.9,1632,37.5,156,0,10.699999999999989,6408.849013323178,0.23885350318471338,0,1
297.1,307.9,1980,20.3,159,0,10.799999999999955,4209.105837279605,0.12687500000000002,0,1
297.2,308.0,1474,43.7,162,0,10.800000000000011,6745.397362326742,0.26809815950920246,1,0
297.2,307.9,1540,37.1,164,0,10.699999999999989,5983.058489006642,0.22484848484848485,1,0
297.1,307.9,1609,38.9,166,0,10.799999999999955,6554.419944915016,0.23293413173652694,0,1
297.1,308.0,1467,42.8,169,0,10.899999999999977,6575.10209655115,0.25176470588235295,1,0
297.1,307.9,1492,39.4,171,0,10.799999999999955,6155.929860758176,0.22906976744186044,1,0
297.0,307.9,1493,46.1,173,0,10.899999999999977,7207.57800154736,0.2649425287356322,1,0
297.0,307.8,1500,39.9,175,0,10.800000000000011,6267.477343911637,0.22670454545454544,1,0
297.1,307.8,1477,36.6,177,0,10.699999999999989,5660.961466209591,0.20561797752808988,1,0
297.1,307.9,1342,49.1,179,0,10.799999999999955,6900.215048295646,0.2727777777777778,1,0
297.1,307.8,1538,34.3,181,0,10.699999999999989,5524.32312972946,0.18846153846153846,0,1
297.2,307.9,1337,58.1,184,0,10.699999999999989,8134.599161768634,0.31405405405405407,1,0
297.3,307.9,1417,41.8,186,0,10.599999999999966,6202.61392759052,0.22352941176470587,1,0
